mri_image_path,mri_source_class,mri_pred_class_idx,mri_prob_mild_impairment,mri_prob_moderate_impairment,mri_prob_no_impairment,mri_prob_very_mild_impairment
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1822).jpg,Very Mild Impairment,3,0.0006973365671001375,7.705972393523552e-07,0.24305762350559235,0.7562442421913147
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1823).jpg,Very Mild Impairment,2,0.000754319247789681,1.4385695976670831e-05,0.5629382133483887,0.4362930655479431
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1824).jpg,Very Mild Impairment,3,0.00016732577932998538,1.668752588557254e-06,0.15806922316551208,0.8417618274688721
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1825).jpg,Very Mild Impairment,2,0.21129967272281647,8.073034223343711e-07,0.7709981799125671,0.01770135387778282
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1826).jpg,Very Mild Impairment,3,0.02505255490541458,8.198570867534727e-05,0.002509934129193425,0.9723556041717529
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1827).jpg,Very Mild Impairment,3,0.0017570088384673,1.1429426649556262e-07,0.07786555588245392,0.9203773140907288
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1828).jpg,Very Mild Impairment,2,0.007985755801200867,1.3863305170502827e-08,0.8613113164901733,0.130702942609787
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1829).jpg,Very Mild Impairment,3,0.002616351470351219,6.717640133047098e-08,0.03587837889790535,0.9615052342414856
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (183).jpg,Very Mild Impairment,3,0.020817333832383156,2.6333777380926904e-09,0.3158976137638092,0.6632850766181946
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1830).jpg,Very Mild Impairment,2,0.0003141761408187449,2.366804321973781e-11,0.9947180151939392,0.004967882297933102
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1831).jpg,Very Mild Impairment,3,0.0001864391379058361,9.428269549971446e-06,0.3281865119934082,0.6716176867485046
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1832).jpg,Very Mild Impairment,3,0.00017266251961700618,2.342852489789493e-08,0.023128705099225044,0.9766986966133118
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1833).jpg,Very Mild Impairment,3,0.0766158178448677,1.7798978433347656e-06,0.1427934318780899,0.7805889844894409
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1834).jpg,Very Mild Impairment,3,0.00031692752963863313,1.3828878309141146e-06,0.1557319611310959,0.8439497351646423
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1835).jpg,Very Mild Impairment,2,0.00032368319807574153,1.2097251200771098e-08,0.7013983726501465,0.29827800393104553
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1836).jpg,Very Mild Impairment,0,0.7250727415084839,0.0005738497129641473,0.14251457154750824,0.131838858127594
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1837).jpg,Very Mild Impairment,2,0.00428495928645134,0.0010894540464505553,0.5898287892341614,0.404796838760376
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1838).jpg,Very Mild Impairment,2,0.10023941099643707,7.909818123152945e-06,0.5995382070541382,0.3002144396305084
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1839).jpg,Very Mild Impairment,3,0.11891117691993713,5.3424206271301955e-05,0.10149051249027252,0.7795448303222656
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (184).jpg,Very Mild Impairment,3,0.00019976971088908613,5.324306684428848e-08,0.10550349950790405,0.8942967057228088
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1840).jpg,Very Mild Impairment,3,0.0025923270732164383,2.518897417758126e-06,0.18311357498168945,0.8142915964126587
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1841).jpg,Very Mild Impairment,3,0.0004319416475482285,2.7273213021317133e-08,0.0007408448145724833,0.9988271594047546
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1842).jpg,Very Mild Impairment,3,0.034942761063575745,6.706189878968871e-07,0.12557873129844666,0.8394778966903687
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1843).jpg,Very Mild Impairment,2,0.001224722247570753,1.8239944277187448e-11,0.9479213356971741,0.05085396394133568
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1844).jpg,Very Mild Impairment,2,0.05754876881837845,1.9714239897439256e-05,0.7422182559967041,0.2002132385969162
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1845).jpg,Very Mild Impairment,0,0.5230215787887573,6.053768970559759e-07,0.05853712931275368,0.41844069957733154
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1846).jpg,Very Mild Impairment,3,0.015198467299342155,9.795863320505305e-08,0.4876512289047241,0.497150182723999
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1847).jpg,Very Mild Impairment,2,0.003987232688814402,1.3078312877112808e-09,0.9756278395652771,0.02038494683802128
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1848).jpg,Very Mild Impairment,2,0.0010936270700767636,3.684423433014672e-09,0.9867141842842102,0.012192063964903355
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1849).jpg,Very Mild Impairment,2,0.004803129006177187,4.10150746699145e-10,0.9308889508247375,0.06430785357952118
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (185).jpg,Very Mild Impairment,2,0.016369983553886414,7.448943506460637e-06,0.7160632610321045,0.26755934953689575
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1850).jpg,Very Mild Impairment,3,0.26317381858825684,0.0002199303125962615,0.06228352710604668,0.6743227243423462
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1851).jpg,Very Mild Impairment,3,0.018682964146137238,1.6603409758175758e-09,0.1575203686952591,0.8237966895103455
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1852).jpg,Very Mild Impairment,3,0.01446555182337761,0.0014940978726372123,0.2392268180847168,0.7448135018348694
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1853).jpg,Very Mild Impairment,3,0.0031704548746347427,1.1736601663869806e-06,0.03587961941957474,0.9609487652778625
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1854).jpg,Very Mild Impairment,2,0.016921523958444595,1.6611152204859536e-06,0.8014907240867615,0.18158608675003052
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1855).jpg,Very Mild Impairment,2,0.06296923756599426,0.0014971005730330944,0.8565744757652283,0.0789591446518898
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1856).jpg,Very Mild Impairment,0,0.7340368628501892,2.0795981470200786e-07,0.06819189339876175,0.19777104258537292
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1857).jpg,Very Mild Impairment,3,0.005695182830095291,3.5143406762472296e-07,0.09464167058467865,0.8996627926826477
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1858).jpg,Very Mild Impairment,3,0.23986804485321045,5.315142743711476e-07,0.14156270027160645,0.6185687184333801
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1859).jpg,Very Mild Impairment,3,0.00042577573913149536,1.088698695639323e-06,0.010297020897269249,0.9892760515213013
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (186).jpg,Very Mild Impairment,3,0.01252479013055563,1.3073508853267413e-05,0.03340834379196167,0.9540538191795349
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1860).jpg,Very Mild Impairment,3,0.12871111929416656,7.4204535849276e-08,0.4346475303173065,0.43664121627807617
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1861).jpg,Very Mild Impairment,2,0.041249390691518784,7.580684524555181e-09,0.9560375213623047,0.002712997142225504
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1862).jpg,Very Mild Impairment,3,0.19137178361415863,8.308103538468004e-09,0.15061786770820618,0.6580104231834412
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1863).jpg,Very Mild Impairment,2,0.0018500385340303183,1.603209653922022e-08,0.6692078113555908,0.3289421498775482
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1864).jpg,Very Mild Impairment,3,0.024291327223181725,0.0005046379519626498,0.17032642662525177,0.8048775792121887
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1865).jpg,Very Mild Impairment,2,0.002039354993030429,7.612271701873397e-08,0.5534183979034424,0.44454216957092285
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1866).jpg,Very Mild Impairment,2,0.03982669860124588,2.336916971046321e-08,0.9033020734786987,0.0568711943924427
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1867).jpg,Very Mild Impairment,3,0.032996997237205505,8.030819564908143e-09,0.48342207074165344,0.48358088731765747
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1868).jpg,Very Mild Impairment,2,0.07829686254262924,3.0355411517746234e-09,0.8591474890708923,0.06255560368299484
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1869).jpg,Very Mild Impairment,3,0.02854488603770733,0.00018188334070146084,0.10877082496881485,0.8625023365020752
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (187).jpg,Very Mild Impairment,3,0.0007942288648337126,2.9619236556754913e-06,0.02226356603205204,0.9769392609596252
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1870).jpg,Very Mild Impairment,0,0.5458887815475464,1.2648542213611336e-09,0.4476358890533447,0.006475326605141163
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1871).jpg,Very Mild Impairment,2,0.002122644567862153,1.4324329482978682e-12,0.9808730483055115,0.01700429804623127
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1872).jpg,Very Mild Impairment,3,0.013773031532764435,7.91950606071623e-06,0.3308752775192261,0.655343770980835
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1873).jpg,Very Mild Impairment,2,0.0020418071653693914,1.1560439816094004e-05,0.9884082674980164,0.009538373909890652
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1874).jpg,Very Mild Impairment,2,0.00025485019432380795,8.69008250775627e-12,0.9932262301445007,0.006518943700939417
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1875).jpg,Very Mild Impairment,2,0.05447131022810936,7.461390880147967e-12,0.9223556518554688,0.023172957822680473
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1876).jpg,Very Mild Impairment,3,8.069348405115306e-05,5.826954293297604e-06,0.03519019857048988,0.9647233486175537
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1877).jpg,Very Mild Impairment,2,0.026449862867593765,1.0670869521334225e-08,0.8870625495910645,0.08648761361837387
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1878).jpg,Very Mild Impairment,3,0.038491714745759964,0.00033542298479005694,0.1789383441209793,0.7822345495223999
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1879).jpg,Very Mild Impairment,3,0.02053232118487358,0.00036507798358798027,0.18034988641738892,0.7987527847290039
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (188).jpg,Very Mild Impairment,3,0.02218632586300373,5.047791962198289e-09,0.05353984981775284,0.9242737889289856
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1880).jpg,Very Mild Impairment,2,0.00032806614763103426,7.253182943145475e-09,0.9835239052772522,0.016148066148161888
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1881).jpg,Very Mild Impairment,2,0.00019337736011948436,1.7627989346014061e-10,0.9798861145973206,0.019920621067285538
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1882).jpg,Very Mild Impairment,3,0.0014632856473326683,1.9973417693108786e-06,0.015501809306442738,0.9830328822135925
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1883).jpg,Very Mild Impairment,3,0.0008603419992141426,7.440885241294382e-08,0.019952546805143356,0.97918701171875
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1884).jpg,Very Mild Impairment,3,0.006346443668007851,1.5974543430274935e-06,0.19052934646606445,0.8031226396560669
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1885).jpg,Very Mild Impairment,2,0.002955228788778186,0.00010476455645402893,0.653717577457428,0.343222439289093
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Very Mild Impairment\VeryMildImpairment (1886).jpg,Very Mild Impairment,3,0.0007339853327721357,1.720739987831621e-06,0.057820387184619904,0.941443920135498
